12245,Until the End of the World,https://www.yidio.com/movie/until-the-end-of-the-world/12245,until_the_end_of_the_world
12159,Roujin Z,https://www.yidio.com/movie/roujin-z/12159,roujin_z
12124,Prayer of the Rollerboys,https://www.yidio.com/movie/prayer-of-the-rollerboys/12124,prayer_of_the_rollerboys
11998,Karate Cop,https://www.yidio.com/movie/karate-cop/11998,karate_cop
11922,Final Approach,https://www.yidio.com/movie/final-approach/11922,final_approach
3199,Latitude Zero,https://www.yidio.com/movie/latitude-zero/3199,latitude_zero
3141,Gamera vs. Guiron,https://www.yidio.com/movie/gamera-vs-guiron/3141,gamera_vs_guiron
2984,Voyage to the Planet of Prehistoric Women,https://www.yidio.com/movie/voyage-to-the-planet-of-prehistoric-women/2984,voyage_to_the_planet_of_prehistoric_women
2704,Charly,https://www.yidio.com/movie/charly/2704,charly
2687,The Blood Beast Terror,https://www.yidio.com/movie/the-blood-beast-terror/2687,the_blood_beast_terror
2669,The Astro-Zombies,https://www.yidio.com/movie/the-astro-zombies/2669,the_astro_zombies
2633,Yonggary,https://www.yidio.com/movie/yonggary/2633,yonggary
2580,The Terrornauts,https://www.yidio.com/movie/the-terrornauts/2580,the_terrornauts
2533,The Projected Man,https://www.yidio.com/movie/the-projected-man/2533,the_projected_man
2377,Electronic Labyrinth: THX 1138 4EB,https://www.yidio.com/movie/electronic-labyrinth-thx-1138-4eb/2377,electronic_labyrinth_thx_1138_4eb
2278,"Zontar, The Thing from Venus",https://www.yidio.com/movie/zontar-the-thing-from-venus/2278,zontar_the_thing_from_venus
2268,The Wild World of Batwoman,https://www.yidio.com/movie/the-wild-world-of-batwoman/2268,the_wild_world_of_batwoman
2089,"Jimmy, the Boy Wonder",https://www.yidio.com/movie/jimmy-the-boy-wonder/2089,jimmy_the_boy_wonder
2027,The Face of Another,https://www.yidio.com/movie/the-face-of-another/2027,the_face_of_another
1967,The Brides of Fu Manchu,https://www.yidio.com/movie/the-brides-of-fu-manchu/1967,the_brides_of_fu_manchu
1943,Around the World Under the Sea,https://www.yidio.com/movie/around-the-world-under-the-sea/1943,around_the_world_under_the_sea
1895,Vinyl,https://www.yidio.com/movie/vinyl/1895,vinyl
1894,Village of the Giants,https://www.yidio.com/movie/village-of-the-giants/1894,village_of_the_giants
1804,Pinocchio in Outer Space,https://www.yidio.com/movie/pinocchio-in-outer-space/1804,pinocchio_in_outer_space
1776,Night Caller from Outer Space,https://www.yidio.com/movie/night-caller-from-outer-space/1776,night_caller_from_outer_space
1766,Monster A Go-Go,https://www.yidio.com/movie/monster-a-go-go/1766,monster_a_go_go
1699,The Human Duplicators,https://www.yidio.com/movie/the-human-duplicators/1699,the_human_duplicators
1652,The Eye Creatures,https://www.yidio.com/movie/the-eye-creatures/1652,the_eye_creatures
1630,Curse of the Fly,https://www.yidio.com/movie/curse-of-the-fly/1630,curse_of_the_fly
1466,Samson and His Mighty Challenge,https://www.yidio.com/movie/samson-and-his-mighty-challenge/1466,samson_and_his_mighty_challenge
1412,Monstrosity,https://www.yidio.com/movie/monstrosity/1412,monstrosity
1369,Kiss Me Quick!,https://www.yidio.com/movie/kiss-me-quick/1369,kiss_me_quick
1287,Evil Brain from Outer Space,https://www.yidio.com/movie/evil-brain-from-outer-space/1287,evil_brain_from_outer_space
1259,The Creeping Terror,https://www.yidio.com/movie/the-creeping-terror/1259,the_creeping_terror
1217,Attack from Space,https://www.yidio.com/movie/attack-from-space/1217,attack_from_space
1216,Atomic Rulers of the World,https://www.yidio.com/movie/atomic-rulers-of-the-world/1216,atomic_rulers_of_the_world
1167,Twice-Told Tales,https://www.yidio.com/movie/twice-told-tales/1167,twice_told_tales
991,The Evil of Frankenstein,https://www.yidio.com/movie/the-evil-of-frankenstein/991,the_evil_of_frankenstein
499,Nude on the Moon,https://www.yidio.com/movie/nude-on-the-moon/499,nude_on_the_moon
477,Master of the World,https://www.yidio.com/movie/master-of-the-world/477,master_of_the_world
80,Dinosaurus!,https://www.yidio.com/movie/dinosaurus/80,dinosaurus
19936,S1m0ne,https://www.yidio.com/movie/s1m0ne/19936,s1m0ne
975,The Damned,https://www.yidio.com/movie/the-damned/975,the_damned
34933,The Butterfly Effect 3: Revelations,https://www.yidio.com/movie/the-butterfly-effect-3-revelations/34933,the_butterfly_effect_3_revelations
28771,The Pirates Who Don't Do Anything: A VeggieTales Movie,https://www.yidio.com/movie/the-pirates-who-dont-do-anything-a-veggietales-movie/28771,the_pirates_who_don_t_do_anything_a_veggietales_movie
29499,The Inhabited Island,https://www.yidio.com/movie/the-inhabited-island/29499,the_inhabited_island
14961,Rebirth of Mothra,https://www.yidio.com/movie/rebirth-of-mothra/14961,rebirth_of_mothra
15624,Rebirth of Mothra II,https://www.yidio.com/movie/rebirth-of-mothra-ii/15624,rebirth_of_mothra_ii
32928,Real: The Movie,https://www.yidio.com/movie/real-the-movie/32928,real_the_movie
22914,The Book of the Dead,https://www.yidio.com/movie/the-book-of-the-dead/22914,the_book_of_the_dead
23875,The Sacrifice,https://www.yidio.com/movie/the-sacrifice/23875,the_sacrifice
10157,The Caller,https://www.yidio.com/movie/the-caller/10157,the_caller
9909,The Hidden,https://www.yidio.com/movie/the-hidden/9909,the_hidden
8451,Cracking Up,https://www.yidio.com/movie/cracking-up/8451,cracking_up
1969,The Bubble,https://www.yidio.com/movie/the-bubble/1969,the_bubble
31717,Scrambled Beer,https://www.yidio.com/movie/scrambled-beer/31717,scrambled_beer
13849,Time Chasers,https://www.yidio.com/movie/time-chasers/13849,time_chasers
346,A Bomb Was Stolen,https://www.yidio.com/movie/a-bomb-was-stolen/346,a_bomb_was_stolen
1990,Cyborg 2087,https://www.yidio.com/movie/cyborg-2087/1990,cyborg_2087
5068,Teens in the Universe,https://www.yidio.com/movie/teens-in-the-universe/5068,teens_in_the_universe
5191,Croaked: Frog Monster from Hell,https://www.yidio.com/movie/croaked-frog-monster-from-hell/5191,croaked_frog_monster_from_hell
6132,Legend of Dinosaurs & Monster Birds,https://www.yidio.com/movie/legend-of-dinosaurs-monster-birds/6132,legend_of_dinosaurs_monster_birds
7001,Quintet,https://www.yidio.com/movie/quintet/7001,quintet
8378,"2019, After the Fall of New York",https://www.yidio.com/movie/2019-after-the-fall-of-new-york/8378,2019_after_the_fall_of_new_york
8745,Warrior of the Lost World,https://www.yidio.com/movie/warrior-of-the-lost-world/8745,warrior_of_the_lost_world
9117,Sexmission,https://www.yidio.com/movie/sexmission/9117,sexmission
9149,The Super Dimension Fortress Macross: Do You Remember Love?,https://www.yidio.com/movie/the-super-dimension-fortress-macross-do-you-remember-love/9149,the_super_dimension_fortress_macross_do_you_remember_love
10381,Days of Eclipse,https://www.yidio.com/movie/days-of-eclipse/10381,days_of_eclipse
10567,The Nest,https://www.yidio.com/movie/the-nest/10567,the_nest
13745,Puppet Master 5: The Final Chapter,https://www.yidio.com/movie/puppet-master-5-the-final-chapter/13745,puppet_master_5_the_final_chapter
15564,Nirvana,https://www.yidio.com/movie/nirvana/15564,nirvana
17385,Las Aventuras de Dios,https://www.yidio.com/movie/las-aventuras-de-dios/17385,las_aventuras_de_dios
22812,Ashura,https://www.yidio.com/movie/ashura/22812,ashura
19909,Resurrection of the Little Match Girl,https://www.yidio.com/movie/resurrection-of-the-little-match-girl/19909,resurrection_of_the_little_match_girl
9620,Underworld,https://www.yidio.com/movie/underworld/9620,underworld
7203,The Children,https://www.yidio.com/movie/the-children/7203,the_children
470,Man in Outer Space,https://www.yidio.com/movie/man-in-outer-space/470,man_in_outer_space
340,Battle of the Worlds,https://www.yidio.com/movie/battle-of-the-worlds/340,battle_of_the_worlds
2632,The X from Outer Space,https://www.yidio.com/movie/the-x-from-outer-space/2632,the_x_from_outer_space
9225,Angel's Egg,https://www.yidio.com/movie/angels-egg/9225,angel_s_egg
6856,Le gendarme et les extra-terrestres,https://www.yidio.com/movie/le-gendarme-et-les-extra-terrestres/6856,le_gendarme_et_les_extra_terrestres
8596,Metalstorm: The Destruction of Jared-Syn,https://www.yidio.com/movie/metalstorm-the-destruction-of-jared-syn/8596,metalstorm_the_destruction_of_jared_syn
12980,Future Cops,https://www.yidio.com/movie/future-cops/12980,future_cops
141,The Human Vapor,https://www.yidio.com/movie/the-human-vapor/141,the_human_vapor
