id,name,url,urlname
34087,Ra.One,https://www.yidio.com/movie/raone/34087,ra_one
48657,Fantastic Four,https://www.yidio.com/movie/fantastic-four/48657,fantastic_four
26033,Aliens vs. Predator: Requiem,https://www.yidio.com/movie/aliens-vs-predator-requiem/26033,aliens_vs_predator_requiem
38383,X-Men: Days of Future Past,https://www.yidio.com/movie/x-men-days-of-future-past/38383,x_men_days_of_future_past
6648,Superman,https://www.yidio.com/movie/superman/6648,superman
59155,Blade 2,https://www.yidio.com/movie/blade-2/59155,blade_2
39456,Riddick,https://www.yidio.com/movie/riddick/39456,riddick
6724,Alien,https://www.yidio.com/movie/alien/6724,alien
18180,X-Men,https://www.yidio.com/movie/x-men/18180,x_men
22455,Species III,https://www.yidio.com/movie/species-iii/22455,species_iii
31637,Death Race 2,https://www.yidio.com/movie/death-race-2/31637,death_race_2
